transaction_id,account_id,customer_id,txn_date,txn_time,txn_type,channel,description,counterparty_name,counterparty_bank,counterparty_country,amount,running_balance,is_alerted,alert_id
TXN-000445,ACC-0037,CUST-0015,2025-05-10,16:06:39,ACH Credit,ACH,Client Invoice Payment,Client Invoice Payment,Gateway National Bank,USA,75029.62,877492.95,false,
TXN-000446,ACC-0009,CUST-0003,2025-05-11,11:44:12,Wire Credit,Wire,International Wire Transfer,Nevsky Trade Bureau,Moscow Industrial Bank,Russia,37336.87,984535.79,true,ALERT-2025-00229
TXN-000447,ACC-0012,CUST-0004,2025-05-11,16:12:32,Wire Debit,Wire,Trade Payment - Invoice INV26111,Ho Chi Minh Textile Supply,Saigon Commercial Bank,Vietnam,30000.00,2431928.79,true,ALERT-2025-00244
TXN-000448,ACC-0007,CUST-0003,2025-05-12,10:17:55,Wire Debit,Wire,Counterparty Screening Match,Eastern Star Holdings,Continental Trust Bank,USA,28156.32,475468.43,true,ALERT-2025-00238
TXN-000449,ACC-0041,CUST-0016,2025-05-12,12:36:28,Wire Debit,Wire,Supplier Payment,Supplier Payment Clearing,Continental Trust Bank,USA,67900.37,46506.95,false,
TXN-000450,ACC-0009,CUST-0003,2025-05-12,17:34:39,Wire Credit,Wire,International Wire Transfer,Sanaa Export House,Sanaa Exchange Bank,Yemen,79455.44,1063991.23,true,ALERT-2025-00204
TXN-000451,ACC-0009,CUST-0003,2025-05-13,13:26:32,Wire Debit,Wire,International Wire Transfer,Volga Industrial Supply,Moscow Industrial Bank,Russia,40029.87,1023961.36,true,ALERT-2025-00226
TXN-000452,ACC-0010,CUST-0004,2025-05-13,13:27:29,Wire Debit,Wire,International Wire Transfer,Kazan Metals LLC,Moscow Industrial Bank,Russia,75836.79,1272161.60,true,ALERT-2025-00258
TXN-000453,ACC-0007,CUST-0003,2025-05-13,14:05:18,Wire Credit,Wire,International Wire Transfer,Yadanar Logistics,Mandalay Trade Bank,Myanmar,35186.69,510655.12,true,ALERT-2025-00231
TXN-000454,ACC-0012,CUST-0004,2025-05-14,08:49:23,Wire Debit,Wire,International Wire Transfer,Kazan Metals LLC,Volga Correspondent Bank,Russia,26713.39,2405215.40,true,ALERT-2025-00257
TXN-000455,ACC-0009,CUST-0003,2025-05-14,12:06:16,Wire Debit,Wire,Outgoing Wire Transfer,Gateway Settlement Partners,Continental Trust Bank,USA,77405.99,946555.37,true,ALERT-2025-00216
TXN-000456,ACC-0009,CUST-0003,2025-05-14,16:57:37,Wire Debit,Wire,International Wire Transfer,Kaveh Mohammadi,Tehran Commerce Bank,Iran,47064.93,899490.44,true,ALERT-2025-00224
TXN-000457,ACC-0009,CUST-0003,2025-05-14,17:46:32,Wire Credit,Wire,International Wire Transfer,Isfahan Merchant House,Parsian Bank,Iran,37477.06,936967.50,true,ALERT-2025-00221
TXN-000458,ACC-0007,CUST-0003,2025-05-15,17:09:16,Wire Debit,Wire,Outgoing Wire Transfer,Gateway Settlement Partners,Metro Regional Bank,USA,60497.67,450157.45,true,ALERT-2025-00218
TXN-000459,ACC-0010,CUST-0004,2025-05-16,10:19:33,Wire Debit,Wire,Counterparty Screening Match,Al-Rashid Trading LLC,Continental Trust Bank,USA,74065.07,1198096.53,true,ALERT-2025-00255
TXN-000460,ACC-0010,CUST-0004,2025-05-16,12:09:00,Wire Debit,Wire,International Wire Transfer,Taiz General Trading,Aden Commercial Bank,Yemen,45251.89,1152844.64,true,ALERT-2025-00248
TXN-000461,ACC-0009,CUST-0003,2025-05-16,12:51:04,Wire Credit,Wire,International Wire Transfer,Shwe Mandalay Imports,Mandalay Trade Bank,Myanmar,35430.14,972397.64,true,ALERT-2025-00240
TXN-000462,ACC-0012,CUST-0004,2025-05-16,13:10:08,Wire Debit,Wire,Counterparty Screening Match,Al-Rashid Trading LLC,Continental Trust Bank,USA,16141.57,2389073.83,true,ALERT-2025-00253
TXN-000463,ACC-0012,CUST-0004,2025-05-17,17:00:21,Wire Debit,Wire,Trade Payment - Invoice INV20000,Dubai Free Zone Commodities,Emirates Trade Bank,United Arab Emirates,75000.00,2314073.83,true,ALERT-2025-00266
TXN-000464,ACC-0009,CUST-0003,2025-05-18,08:46:52,Wire Debit,Wire,International Wire Transfer,Shwe Mandalay Imports,Yangon Commercial Bank,Myanmar,58027.89,914369.75,true,ALERT-2025-00232
TXN-000465,ACC-0012,CUST-0004,2025-05-18,09:09:45,Wire Debit,Wire,International Wire Transfer,Kazan Metals LLC,Volga Correspondent Bank,Russia,18148.58,2295925.25,true,ALERT-2025-00241
TXN-000466,ACC-0012,CUST-0004,2025-05-18,10:27:16,Wire Debit,Wire,Trade Payment - Invoice INV99536,Ho Chi Minh Textile Supply,Saigon Commercial Bank,Vietnam,50000.00,2245925.25,true,ALERT-2025-00269
TXN-000467,ACC-0024,CUST-0010,2025-05-18,11:52:08,ACH Credit,ACH,Monthly Salary Credit,University of Wisconsin,Payroll Clearing Bank,USA,6616.96,282634.45,false,
TXN-000468,ACC-0010,CUST-0004,2025-05-18,13:58:40,Wire Debit,Wire,Counterparty Screening Match,Kaveh Mohammadi,Continental Trust Bank,USA,41071.71,1111772.93,true,ALERT-2025-00243
TXN-000469,ACC-0012,CUST-0004,2025-05-18,14:28:26,Wire Debit,Wire,Trade Payment - Invoice INV79434,Monterrey Industrial Exporters,Banco Industrial Norte,Mexico,100000.00,2145925.25,true,ALERT-2025-00264
TXN-000470,ACC-0012,CUST-0004,2025-05-19,08:53:37,Wire Debit,Wire,Outgoing Wire Transfer,Gateway Settlement Partners,Continental Trust Bank,USA,44953.57,2100971.68,true,ALERT-2025-00246
TXN-000471,ACC-0012,CUST-0004,2025-05-19,09:14:48,Wire Debit,Wire,Trade Payment - Invoice INV62422,Monterrey Industrial Exporters,Banco Industrial Norte,Mexico,60000.00,2040971.68,true,ALERT-2025-00245
TXN-000472,ACC-0012,CUST-0004,2025-05-19,13:02:00,Wire Debit,Wire,Trade Payment - Invoice INV98691,Istanbul Marine Parts,Anatolia Merchant Bank,Turkey,85000.00,1955971.68,true,ALERT-2025-00252
TXN-000473,ACC-0054,CUST-0020,2025-05-19,15:25:00,ACH Debit,ACH,Payroll Payment,Payroll Processing Co,First National Bank — US,USA,38477.89,61783.60,false,
TXN-000474,ACC-0010,CUST-0004,2025-05-19,16:13:35,Wire Debit,Wire,International Wire Transfer,Damascus General Trading,Damascus Mercantile Bank,Syria,31725.52,1080047.41,true,ALERT-2025-00274
TXN-000475,ACC-0012,CUST-0004,2025-05-20,08:32:08,Wire Debit,Wire,Outgoing Wire Transfer,Gateway Settlement Partners,Metro Regional Bank,USA,76569.36,1879402.32,true,ALERT-2025-00259
TXN-000476,ACC-0010,CUST-0004,2025-05-20,09:46:07,Wire Debit,Wire,International Wire Transfer,Aung Min Trading,Mandalay Trade Bank,Myanmar,68603.96,1011443.45,true,ALERT-2025-00254
TXN-000477,ACC-0010,CUST-0004,2025-05-20,11:08:44,Wire Debit,Wire,Outgoing Wire Transfer,Metro FX Clearing,Metro Regional Bank,USA,37344.58,974098.87,true,ALERT-2025-00260
TXN-000478,ACC-0010,CUST-0004,2025-05-21,09:05:13,Wire Debit,Wire,International Wire Transfer,Yadanar Logistics,Mandalay Trade Bank,Myanmar,26263.33,947835.54,true,ALERT-2025-00278
TXN-000479,ACC-0012,CUST-0004,2025-05-21,12:52:40,Wire Debit,Wire,International Wire Transfer,Isfahan Merchant House,Parsian Bank,Iran,64397.60,1815004.72,true,ALERT-2025-00263
TXN-000480,ACC-0010,CUST-0004,2025-05-21,16:23:58,Wire Debit,Wire,Outgoing Wire Transfer,Gateway Settlement Partners,Metro Regional Bank,USA,30121.99,917713.55,true,ALERT-2025-00275
TXN-000481,ACC-0036,CUST-0014,2025-05-21,17:15:33,ACH Debit,ACH,Payroll Payment,Payroll Processing Co,First National Bank — US,USA,33707.87,1472727.82,false,
TXN-000482,ACC-0012,CUST-0004,2025-05-22,10:40:05,Wire Debit,Wire,Trade Payment - Invoice INV70299,Istanbul Marine Parts,Anatolia Merchant Bank,Turkey,25000.00,1790004.72,true,ALERT-2025-00271
TXN-000483,ACC-0010,CUST-0004,2025-05-22,11:57:12,Wire Debit,Wire,International Wire Transfer,Volga Industrial Supply,Moscow Industrial Bank,Russia,29747.73,887965.82,true,ALERT-2025-00262
TXN-000484,ACC-0010,CUST-0004,2025-05-22,16:21:34,ACH Credit,ACH,Monthly Salary Credit,Pacific Axis Imports,Payroll Clearing Bank,USA,18623.73,906589.55,false,
TXN-000485,ACC-0010,CUST-0004,2025-05-23,08:34:08,Wire Debit,Wire,International Wire Transfer,Tehran Star Trading,Tehran Commerce Bank,Iran,70562.69,836026.86,true,ALERT-2025-00268
TXN-000486,ACC-0012,CUST-0004,2025-05-23,11:15:14,Wire Debit,Wire,International Wire Transfer,Aung Min Trading,Yangon Commercial Bank,Myanmar,39519.89,1750484.83,true,ALERT-2025-00277
TXN-000487,ACC-0012,CUST-0004,2025-05-24,10:10:32,Wire Debit,Wire,Trade Payment - Invoice INV59972,Monterrey Industrial Exporters,Banco Industrial Norte,Mexico,30000.00,1720484.83,true,ALERT-2025-00281
TXN-000488,ACC-0012,CUST-0004,2025-05-24,10:25:27,Wire Debit,Wire,Counterparty Screening Match,Nova Commerce Group,Continental Trust Bank,USA,91371.87,1629112.96,true,ALERT-2025-00276
TXN-000489,ACC-0012,CUST-0004,2025-05-24,13:00:08,Wire Debit,Wire,Outgoing Wire Transfer,Continental Payment Hub,Gateway National Bank,USA,38354.89,1590758.07,true,ALERT-2025-00279
TXN-000490,ACC-0012,CUST-0004,2025-05-24,15:22:06,Wire Debit,Wire,International Wire Transfer,Damascus General Trading,Damascus Mercantile Bank,Syria,84365.76,1506392.31,true,ALERT-2025-00261
TXN-000491,ACC-0012,CUST-0004,2025-05-24,17:19:49,Wire Debit,Wire,International Wire Transfer,Kazan Metals LLC,Volga Correspondent Bank,Russia,61767.89,1444624.42,true,ALERT-2025-00283
TXN-000492,ACC-0012,CUST-0004,2025-05-25,11:54:07,Wire Debit,Wire,International Wire Transfer,Aden Freight Services,Aden Commercial Bank,Yemen,22703.42,1421921.00,true,ALERT-2025-00267
TXN-000493,ACC-0012,CUST-0004,2025-05-25,17:51:39,Wire Debit,Wire,International Wire Transfer,Taiz General Trading,Aden Commercial Bank,Yemen,55060.93,1366860.07,true,ALERT-2025-00291
TXN-000494,ACC-0012,CUST-0004,2025-05-26,11:08:14,Wire Debit,Wire,Trade Payment - Invoice INV39315,Shenzhen Allied Components,Pearl River Trade Bank,China,75000.00,1291860.07,true,ALERT-2025-00286
TXN-000495,ACC-0006,CUST-0002,2025-05-26,12:49:01,POS Debit,Debit Card,Grocery Purchase,FreshMart Grocery,First National Bank — US,USA,205.76,477621.50,false,
TXN-000496,ACC-0012,CUST-0004,2025-05-26,15:14:53,Wire Debit,Wire,Trade Payment - Invoice INV23712,Shenzhen Allied Components,Pearl River Trade Bank,China,40000.00,1251860.07,true,ALERT-2025-00289
TXN-000497,ACC-0010,CUST-0004,2025-05-27,11:06:26,Wire Debit,Wire,International Wire Transfer,Sanaa Export House,Aden Commercial Bank,Yemen,72816.49,763210.37,true,ALERT-2025-00295
TXN-000498,ACC-0012,CUST-0004,2025-05-27,11:12:44,Wire Debit,Wire,International Wire Transfer,Damascus General Trading,Levant Correspondent Bank,Syria,53993.10,1197866.97,true,ALERT-2025-00296
TXN-000499,ACC-0044,CUST-0017,2025-05-27,17:13:48,ACH Debit,ACH,Commercial Utility Payment,Utility Services USA,Metro Utility Bank,USA,757.51,3503949.22,false,
TXN-000500,ACC-0010,CUST-0004,2025-05-28,14:46:50,Wire Debit,Wire,International Wire Transfer,Marib Commodities,Sanaa Exchange Bank,Yemen,63699.53,699510.84,true,ALERT-2025-00290
TXN-000501,ACC-0014,CUST-0005,2025-05-28,15:35:12,ACH Debit,ACH,Utility Payment,Green Electric Utility,Metro Utility Bank,USA,320.49,93741.21,false,
TXN-000502,ACC-0012,CUST-0004,2025-05-28,16:19:18,Wire Debit,Wire,International Wire Transfer,Siberia Freight Group,Volga Correspondent Bank,Russia,35502.38,1162364.59,true,ALERT-2025-00280
TXN-000503,ACC-0012,CUST-0004,2025-05-29,09:18:20,Wire Debit,Wire,Counterparty Screening Match,Kaveh Mohammadi,Metro Regional Bank,USA,27706.36,1134658.23,true,ALERT-2025-00288
TXN-000504,ACC-0012,CUST-0004,2025-05-29,11:19:41,Wire Debit,Wire,Trade Payment - Invoice INV59617,Shenzhen Allied Components,Pearl River Trade Bank,China,30000.00,1104658.23,true,ALERT-2025-00287
TXN-000505,ACC-0012,CUST-0004,2025-05-30,13:09:55,Wire Debit,Wire,Trade Payment - Invoice INV51192,Istanbul Marine Parts,Anatolia Merchant Bank,Turkey,125000.00,979658.23,true,ALERT-2025-00294
TXN-000506,ACC-0010,CUST-0004,2025-05-31,09:07:47,Wire Debit,Wire,Counterparty Screening Match,Al-Rashid Trading LLC,Continental Trust Bank,USA,43019.45,656491.39,true,ALERT-2025-00284
TXN-000507,ACC-0010,CUST-0004,2025-05-31,12:02:13,Wire Debit,Wire,International Wire Transfer,Siberia Freight Group,Volga Correspondent Bank,Russia,74048.90,582442.49,true,ALERT-2025-00298
TXN-000508,ACC-0012,CUST-0004,2025-05-31,13:27:08,Wire Debit,Wire,Trade Payment - Invoice INV53632,Dubai Free Zone Commodities,Emirates Trade Bank,United Arab Emirates,125000.00,854658.23,true,ALERT-2025-00285
TXN-000509,ACC-0012,CUST-0004,2025-05-31,15:28:45,Wire Debit,Wire,International Wire Transfer,Volga Industrial Supply,Moscow Industrial Bank,Russia,41864.18,812794.05,true,ALERT-2025-00304
TXN-000510,ACC-0012,CUST-0004,2025-05-31,17:12:51,Wire Debit,Wire,Trade Payment - Invoice INV36278,Monterrey Industrial Exporters,Banco Industrial Norte,Mexico,100000.00,712794.05,true,ALERT-2025-00309
TXN-000511,ACC-0050,CUST-0018,2025-06-01,11:30:47,ACH Debit,ACH,Commercial Utility Payment,Utility Services USA,Metro Utility Bank,USA,2135.27,159249.51,false,
TXN-000512,ACC-0012,CUST-0004,2025-06-01,13:45:13,Wire Debit,Wire,International Wire Transfer,Myo Thant Enterprises,Yangon Commercial Bank,Myanmar,18031.16,694762.89,true,ALERT-2025-00306
TXN-000513,ACC-0010,CUST-0004,2025-06-02,09:15:16,Wire Debit,Wire,International Wire Transfer,Nevsky Trade Bureau,Volga Correspondent Bank,Russia,28652.29,553790.20,true,ALERT-2025-00307
TXN-000514,ACC-0012,CUST-0004,2025-06-02,09:46:53,Wire Debit,Wire,Trade Payment - Invoice INV71792,Dubai Free Zone Commodities,Emirates Trade Bank,United Arab Emirates,50000.00,644762.89,true,ALERT-2025-00301
TXN-000515,ACC-0012,CUST-0004,2025-06-02,16:53:40,Wire Debit,Wire,Counterparty Screening Match,Eastern Star Holdings,Atlantic Correspondent Bank,USA,22098.54,622664.35,true,ALERT-2025-00313
TXN-000516,ACC-0010,CUST-0004,2025-06-03,12:21:44,Wire Debit,Wire,Counterparty Screening Match,Eastern Star Holdings,Gateway National Bank,USA,90827.33,462962.87,true,ALERT-2025-00297
TXN-000517,ACC-0010,CUST-0004,2025-06-04,09:22:32,Wire Debit,Wire,International Wire Transfer,Shwe Mandalay Imports,Mandalay Trade Bank,Myanmar,70046.60,392916.27,true,ALERT-2025-00317
TXN-000518,ACC-0012,CUST-0004,2025-06-04,15:31:28,Wire Debit,Wire,International Wire Transfer,Aden Freight Services,Sanaa Exchange Bank,Yemen,45358.46,577305.89,true,ALERT-2025-00300
TXN-000519,ACC-0010,CUST-0004,2025-06-05,08:04:49,Wire Debit,Wire,Outgoing Wire Transfer,NorthBridge Capital LLC,Continental Trust Bank,USA,96287.26,296629.01,true,ALERT-2025-00311
TXN-000520,ACC-0010,CUST-0004,2025-06-05,10:51:23,Wire Credit,Wire,Incoming Wire Transfer,Metro FX Clearing,Gateway National Bank,USA,211413.99,508043.00,true,ALERT-2025-00299
TXN-000521,ACC-0009,CUST-0003,2025-06-05,13:22:45,ACH Debit,ACH,Mortgage or Rent Payment,Riverstone Mortgage Servicing,Atlantic Correspondent Bank,USA,2666.50,911703.25,false,
TXN-000522,ACC-0012,CUST-0004,2025-06-05,14:07:32,Wire Debit,Wire,Trade Payment - Invoice INV69847,Monterrey Industrial Exporters,Banco Industrial Norte,Mexico,125000.00,452305.89,true,ALERT-2025-00312
TXN-000523,ACC-0012,CUST-0004,2025-06-05,16:41:00,Wire Debit,Wire,Outgoing Wire Transfer,Continental Payment Hub,Atlantic Correspondent Bank,USA,88128.99,364176.90,true,ALERT-2025-00302
TXN-000524,ACC-0015,CUST-0005,2025-06-05,16:58:26,POS Debit,Debit Card,Grocery Purchase,FreshMart Grocery,First National Bank — US,USA,129.37,533702.59,false,
TXN-000525,ACC-0014,CUST-0005,2025-06-06,01:27:10,Cash Deposit,Branch,Cash Deposit,,,USA,19445.20,113186.41,true,ALERT-2025-00326
TXN-000526,ACC-0014,CUST-0005,2025-06-07,01:13:51,Cash Deposit,Branch,Cash Deposit,,,USA,9711.06,122897.47,true,ALERT-2025-00328
TXN-000527,ACC-0034,CUST-0014,2025-06-07,11:07:34,ACH Debit,ACH,Payroll Payment,Payroll Processing Co,First National Bank — US,USA,57941.72,294832.33,false,
TXN-000528,ACC-0010,CUST-0004,2025-06-07,14:17:26,Wire Debit,Wire,International Wire Transfer,Volga Industrial Supply,Moscow Industrial Bank,Russia,48286.67,459756.33,true,ALERT-2025-00303
TXN-000529,ACC-0010,CUST-0004,2025-06-07,15:29:40,Wire Debit,Wire,International Wire Transfer,Isfahan Merchant House,Parsian Bank,Iran,59076.20,400680.13,true,ALERT-2025-00320
TXN-000530,ACC-0013,CUST-0005,2025-06-08,02:16:26,Cash Deposit,Branch,Cash Deposit,,,USA,41386.51,194557.41,true,ALERT-2025-00323
TXN-000531,ACC-0053,CUST-0020,2025-06-08,08:10:51,ACH Credit,ACH,Client Invoice Payment,Client Invoice Payment,Gateway National Bank,USA,20889.07,289180.73,false,
TXN-000532,ACC-0010,CUST-0004,2025-06-08,09:05:53,Wire Debit,Wire,International Wire Transfer,Myo Thant Enterprises,Mandalay Trade Bank,Myanmar,58909.79,341770.34,true,ALERT-2025-00305
TXN-000533,ACC-0012,CUST-0004,2025-06-08,10:57:40,Wire Debit,Wire,International Wire Transfer,Kaveh Mohammadi,Tehran Commerce Bank,Iran,41008.02,323168.88,true,ALERT-2025-00308
TXN-000534,ACC-0012,CUST-0004,2025-06-08,11:18:34,Wire Debit,Wire,International Wire Transfer,Myo Thant Enterprises,Mandalay Trade Bank,Myanmar,76744.50,246424.38,true,ALERT-2025-00316
TXN-000535,ACC-0012,CUST-0004,2025-06-08,14:14:07,Wire Debit,Wire,International Wire Transfer,Tehran Star Trading,Parsian Bank,Iran,67912.72,178511.66,true,ALERT-2025-00319
TXN-000536,ACC-0013,CUST-0005,2025-06-09,01:46:09,Cash Deposit,Branch,Cash Deposit,,,USA,21316.08,215873.49,true,ALERT-2025-00334
TXN-000537,ACC-0013,CUST-0005,2025-06-09,02:12:30,Cash Deposit,Branch,Cash Deposit,,,USA,9390.30,225263.79,true,ALERT-2025-00322
TXN-000538,ACC-0015,CUST-0005,2025-06-09,12:40:40,Wire Debit,Wire,Outgoing Wire Transfer,NorthBridge Capital LLC,Atlantic Correspondent Bank,USA,37405.77,496296.82,true,ALERT-2025-00321
TXN-000539,ACC-0014,CUST-0005,2025-06-10,01:13:17,Cash Deposit,Branch,Cash Deposit,,,USA,9280.86,132178.33,true,ALERT-2025-00337
TXN-000540,ACC-0010,CUST-0004,2025-06-10,11:14:11,Wire Debit,Wire,International Wire Transfer,Kaveh Mohammadi,Tehran Commerce Bank,Iran,32244.14,309526.20,true,ALERT-2025-00310
TXN-000541,ACC-0013,CUST-0005,2025-06-10,14:03:13,Wire Debit,Wire,Counterparty Screening Match,Nova Commerce Group,Metro Regional Bank,USA,14378.16,210885.63,true,ALERT-2025-00333
TXN-000542,ACC-0004,CUST-0002,2025-06-11,08:42:12,ACH Debit,ACH,Mortgage or Rent Payment,Riverstone Mortgage Servicing,Atlantic Correspondent Bank,USA,3895.76,520798.03,false,
TXN-000543,ACC-0012,CUST-0004,2025-06-11,10:21:22,Wire Debit,Wire,International Wire Transfer,Isfahan Merchant House,Tehran Commerce Bank,Iran,21270.87,157240.79,true,ALERT-2025-00314
TXN-000544,ACC-0010,CUST-0004,2025-06-11,15:20:21,Wire Debit,Wire,International Wire Transfer,Isfahan Merchant House,Tehran Commerce Bank,Iran,80883.94,228642.26,true,ALERT-2025-00315
TXN-000545,ACC-0013,CUST-0005,2025-06-12,01:11:16,Cash Deposit,Branch,Cash Deposit,,,USA,8644.37,219530.00,true,ALERT-2025-00325
TXN-000546,ACC-0013,CUST-0005,2025-06-12,02:24:19,Cash Deposit,Branch,Cash Deposit,,,USA,8745.46,228275.46,true,ALERT-2025-00345
TXN-000547,ACC-0011,CUST-0004,2025-06-12,14:32:42,Card Debit,Online,Online Purchase,NorthStar Online Retail,Metro Regional Bank,USA,219.37,281279.02,false,
TXN-000548,ACC-0014,CUST-0005,2025-06-13,01:34:01,Cash Deposit,Branch,Cash Deposit,,,USA,20018.99,152197.32,true,ALERT-2025-00349
TXN-000549,ACC-0014,CUST-0005,2025-06-13,01:44:19,Cash Deposit,Branch,Cash Deposit,,,USA,8800.94,160998.26,true,ALERT-2025-00344
TXN-000550,ACC-0013,CUST-0005,2025-06-13,08:51:16,Wire Debit,Wire,Outgoing Wire Transfer,Continental Payment Hub,Metro Regional Bank,USA,73860.54,154414.92,true,ALERT-2025-00332
TXN-000551,ACC-0013,CUST-0005,2025-06-14,02:51:27,Cash Deposit,Branch,Cash Deposit,,,USA,9031.28,163446.20,true,ALERT-2025-00331
TXN-000552,ACC-0013,CUST-0005,2025-06-14,02:56:04,Cash Deposit,Branch,Cash Deposit,,,USA,24543.17,187989.37,true,ALERT-2025-00341
TXN-000553,ACC-0013,CUST-0005,2025-06-15,01:28:22,Cash Deposit,Branch,Cash Deposit,,,USA,34810.70,222800.07,true,ALERT-2025-00359
TXN-000554,ACC-0014,CUST-0005,2025-06-15,02:03:42,Cash Deposit,Branch,Cash Deposit,,,USA,9230.01,170228.27,true,ALERT-2025-00330
TXN-000555,ACC-0016,CUST-0006,2025-06-15,14:04:51,ACH Debit,ACH,Utility Payment,Green Electric Utility,Metro Utility Bank,USA,226.57,9029.57,false,
TXN-000556,ACC-0015,CUST-0005,2025-06-15,17:08:01,Wire Debit,Wire,Outgoing Wire Transfer,Continental Payment Hub,Atlantic Correspondent Bank,USA,83646.44,412650.38,true,ALERT-2025-00346
TXN-000557,ACC-0013,CUST-0005,2025-06-16,01:05:39,Cash Deposit,Branch,Cash Deposit,,,USA,8644.36,231444.43,true,ALERT-2025-00329
TXN-000558,ACC-0013,CUST-0005,2025-06-16,01:43:55,Cash Deposit,Branch,Cash Deposit,,,USA,9661.91,241106.34,true,ALERT-2025-00336
TXN-000559,ACC-0014,CUST-0005,2025-06-16,01:59:28,Cash Deposit,Branch,Cash Deposit,,,USA,8656.67,178884.94,true,ALERT-2025-00358
TXN-000560,ACC-0014,CUST-0005,2025-06-16,02:29:22,Cash Deposit,Branch,Cash Deposit,,,USA,9341.20,188226.14,true,ALERT-2025-00362
TXN-000561,ACC-0014,CUST-0005,2025-06-17,01:54:51,Cash Deposit,Branch,Cash Deposit,,,USA,8569.54,196795.68,true,ALERT-2025-00351
TXN-000562,ACC-0014,CUST-0005,2025-06-17,02:07:58,Cash Deposit,Branch,Cash Deposit,,,USA,9123.96,205919.64,true,ALERT-2025-00335
TXN-000563,ACC-0013,CUST-0005,2025-06-17,02:45:56,Cash Deposit,Branch,Cash Deposit,,,USA,8815.50,249921.84,true,ALERT-2025-00360
TXN-000564,ACC-0013,CUST-0005,2025-06-17,08:29:24,Wire Debit,Wire,Counterparty Screening Match,Nova Commerce Group,Continental Trust Bank,USA,58105.86,191815.98,true,ALERT-2025-00343
TXN-000565,ACC-0030,CUST-0013,2025-06-17,15:25:30,ACH Credit,ACH,Client Invoice Payment,Client Invoice Payment,Gateway National Bank,USA,47993.42,380488.72,false,
TXN-000566,ACC-0013,CUST-0005,2025-06-18,02:05:26,Cash Deposit,Branch,Cash Deposit,,,USA,29435.72,221251.70,true,ALERT-2025-00348
TXN-000567,ACC-0013,CUST-0005,2025-06-18,02:10:45,Cash Deposit,Branch,Cash Deposit,,,USA,32375.91,253627.61,true,ALERT-2025-00369
TXN-000568,ACC-0014,CUST-0005,2025-06-18,02:37:41,Cash Deposit,Branch,Cash Deposit,,,USA,24649.69,230569.33,true,ALERT-2025-00338
TXN-000569,ACC-0040,CUST-0016,2025-06-18,15:28:34,ACH Debit,ACH,Commercial Rent Payment,Commercial Property Services,Atlantic Correspondent Bank,USA,24487.47,131133.43,false,
