case_id,note_text,analyst,timestamp
CASE-2025-0081,"Account received $250,291.04 wire credit on 2025-02-19 and disbursed $128,809.87 across 3 outgoing wires within 48 hours. Retained balance represents only 48.5% of inflow. Pattern consistent with pass-through or layering activity.",Marie Davis,2025-03-05 15:57:21
CASE-2025-0081,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Very High risk with Enhanced due diligence. Source of funds documented as Money Transfer Fees. Observed activity appears inconsistent with documented profile. Risk score assessed at 96/100. Confirmed pass-through activity with rapid outgoing wires shortly after receipt of funds. Proceeding with SAR recommendation or enhanced review based on case disposition.,Marie Davis,2025-03-06 13:01:23
CASE-2025-0082,Opened investigation for ALERT-2025-00805. Customer Liberty Remit Services Inc. flagged for Watchlist Hit. Pulling transaction history and KYC documentation for review.,Marie Davis,2025-03-05 08:35:33
CASE-2025-0082,"Transaction monitoring flagged counterparty Kaveh Mohammadi as a potential OFAC watchlist match. Initiated enhanced screening review. Transaction amount: $81,457.33 via Wire on 2025-02-25.",Marie Davis,2025-03-06 10:29:42
CASE-2025-0082,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Very High risk with Enhanced due diligence. Source of funds documented as Money Transfer Fees. Observed activity appears inconsistent with documented profile. Risk score assessed at 87/100. Confirmed unresolved counterparty screening concern requiring SAR consideration. Proceeding with SAR recommendation or enhanced review based on case disposition.,Marie Davis,2025-03-07 13:31:53
CASE-2025-0083,Opened investigation for ALERT-2025-00851. Customer Liberty Remit Services Inc. flagged for Watchlist Hit. Pulling transaction history and KYC documentation for review.,Marie Davis,2025-03-04 09:25:07
CASE-2025-0083,"Transaction monitoring flagged counterparty Al-Rashid Trading LLC as a potential OFAC watchlist match. Initiated enhanced screening review. Transaction amount: $92,261.90 via Wire on 2025-02-25.",Marie Davis,2025-03-05 08:05:17
CASE-2025-0083,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Very High risk with Enhanced due diligence. Source of funds documented as Money Transfer Fees. Observed activity appears inconsistent with documented profile. Risk score assessed at 95/100. Confirmed unresolved counterparty screening concern requiring SAR consideration. Proceeding with SAR recommendation or enhanced review based on case disposition.,Marie Davis,2025-03-06 10:22:01
CASE-2025-0084,Opened investigation for ALERT-2025-00862. Customer NovaBit Exchange LLC flagged for Rapid Movement. Pulling transaction history and KYC documentation for review.,Hannah Louise,2025-03-05 14:29:42
CASE-2025-0084,"Account received $896,696.49 wire credit on 2025-02-25 and disbursed $401,066.92 across 8 outgoing wires within 48 hours. Retained balance represents only 55.3% of inflow. Pattern consistent with pass-through or layering activity.",Hannah Louise,2025-03-06 14:22:43
CASE-2025-0084,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Very High risk with Enhanced due diligence. Source of funds documented as Trading Fees. Observed activity appears inconsistent with documented profile. Risk score assessed at 80/100. Confirmed pass-through activity with rapid outgoing wires shortly after receipt of funds. Proceeding with SAR recommendation or enhanced review based on case disposition.,Hannah Louise,2025-03-07 16:57:31
CASE-2025-0085,Opened investigation for ALERT-2025-00873. Customer NovaBit Exchange LLC flagged for Rapid Movement. Pulling transaction history and KYC documentation for review.,Marie Davis,2025-03-07 15:54:18
CASE-2025-0085,"Account received $896,696.49 wire credit on 2025-02-25 and disbursed $401,066.92 across 8 outgoing wires within 48 hours. Retained balance represents only 55.3% of inflow. Pattern consistent with pass-through or layering activity.",Marie Davis,2025-03-08 16:35:48
CASE-2025-0085,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Very High risk with Enhanced due diligence. Source of funds documented as Trading Fees. Observed activity appears inconsistent with documented profile. Risk score assessed at 98/100. Confirmed pass-through activity with rapid outgoing wires shortly after receipt of funds. Proceeding with SAR recommendation or enhanced review based on case disposition.,Marie Davis,2025-03-09 13:09:15
CASE-2025-0086,Opened investigation for ALERT-2025-00876. Customer NovaBit Exchange LLC flagged for Rapid Movement. Pulling transaction history and KYC documentation for review.,Olivia Brown,2025-03-07 13:32:16
CASE-2025-0086,"Account received $896,696.49 wire credit on 2025-02-25 and disbursed $401,066.92 across 8 outgoing wires within 48 hours. Retained balance represents only 55.3% of inflow. Pattern consistent with pass-through or layering activity.",Olivia Brown,2025-03-08 16:53:46
CASE-2025-0086,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Very High risk with Enhanced due diligence. Source of funds documented as Trading Fees. Observed activity appears inconsistent with documented profile. Risk score assessed at 99/100. Confirmed pass-through activity with rapid outgoing wires shortly after receipt of funds. Proceeding with SAR recommendation or enhanced review based on case disposition.,Olivia Brown,2025-03-09 11:23:29
CASE-2025-0087,Opened investigation for ALERT-2025-00879. Customer NovaBit Exchange LLC flagged for Rapid Movement. Pulling transaction history and KYC documentation for review.,Cassian Jude,2025-03-09 10:56:35
CASE-2025-0087,"Account received $896,696.49 wire credit on 2025-02-25 and disbursed $401,066.92 across 8 outgoing wires within 48 hours. Retained balance represents only 55.3% of inflow. Pattern consistent with pass-through or layering activity.",Cassian Jude,2025-03-10 08:47:45
CASE-2025-0087,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Very High risk with Enhanced due diligence. Source of funds documented as Trading Fees. Observed activity appears inconsistent with documented profile. Risk score assessed at 98/100. Confirmed pass-through activity with rapid outgoing wires shortly after receipt of funds. Proceeding with SAR recommendation or enhanced review based on case disposition.,Cassian Jude,2025-03-11 12:35:05
CASE-2025-0088,Opened investigation for ALERT-2025-00881. Customer NovaBit Exchange LLC flagged for Watchlist Hit. Pulling transaction history and KYC documentation for review.,Cassian Jude,2025-03-10 14:20:45
CASE-2025-0088,"Transaction monitoring flagged counterparty Kaveh Mohammadi as a potential OFAC watchlist match. Initiated enhanced screening review. Transaction amount: $42,071.03 via Wire on 2025-03-03.",Cassian Jude,2025-03-11 13:48:30
CASE-2025-0088,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Very High risk with Enhanced due diligence. Source of funds documented as Trading Fees. Observed activity appears inconsistent with documented profile. Risk score assessed at 98/100. Confirmed unresolved counterparty screening concern requiring SAR consideration. Proceeding with SAR recommendation or enhanced review based on case disposition.,Cassian Jude,2025-03-12 15:59:18
CASE-2025-0089,Opened investigation for ALERT-2025-00894. Customer NovaBit Exchange LLC flagged for Rapid Movement. Pulling transaction history and KYC documentation for review.,Olivia Brown,2025-03-09 10:20:35
CASE-2025-0089,"Account received $896,696.49 wire credit on 2025-02-25 and disbursed $401,066.92 across 8 outgoing wires within 48 hours. Retained balance represents only 55.3% of inflow. Pattern consistent with pass-through or layering activity.",Olivia Brown,2025-03-10 12:27:57
CASE-2025-0089,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Very High risk with Enhanced due diligence. Source of funds documented as Trading Fees. Observed activity appears inconsistent with documented profile. Risk score assessed at 89/100. Confirmed pass-through activity with rapid outgoing wires shortly after receipt of funds. Proceeding with SAR recommendation or enhanced review based on case disposition.,Olivia Brown,2025-03-11 10:51:08
CASE-2025-0090,Opened investigation for ALERT-2025-00915. Customer NovaBit Exchange LLC flagged for High Risk Country. Pulling transaction history and KYC documentation for review.,Cassian Jude,2025-03-10 12:14:40
CASE-2025-0090,"Identified 2 international wire transfers totaling $111,931.48 to counterparties in Myanmar, Russia. Myanmar is treated as a high-risk jurisdiction for enhanced monitoring purposes. Customer's stated occupation as Digital Asset Exchange does not provide clear business justification for this wire activity.",Cassian Jude,2025-03-11 13:12:58
CASE-2025-0090,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Very High risk with Enhanced due diligence. Source of funds documented as Trading Fees. Observed activity appears inconsistent with documented profile. Risk score assessed at 92/100. Confirmed wire activity involving high-risk jurisdictions inconsistent with the customer profile. Proceeding with SAR recommendation or enhanced review based on case disposition.,Cassian Jude,2025-03-12 08:38:26
CASE-2025-0091,Opened investigation for ALERT-2025-00919. Customer NovaBit Exchange LLC flagged for Rapid Movement. Pulling transaction history and KYC documentation for review.,Olivia Brown,2025-03-09 12:19:07
CASE-2025-0091,"Account received $896,696.49 wire credit on 2025-02-25 and disbursed $401,066.92 across 8 outgoing wires within 48 hours. Retained balance represents only 55.3% of inflow. Pattern consistent with pass-through or layering activity.",Olivia Brown,2025-03-10 15:01:46
