alert_id,customer_id,account_id,scenario,priority,alert_status,assigned_to,team,amount,risk_score,sla_days,created_at,sla_due_date,disposition,closed_at
ALERT-2025-00786,CUST-0016,ACC-0042,Rapid Movement,Medium,Not Started,Arjun Sharma,T1 Monitoring,32233.67,45,130,2025-10-05,2026-02-12,,
ALERT-2025-00787,CUST-0016,ACC-0040,Cash Intensive,Medium,Not Started,Priya Nair,T1 Monitoring,38528.45,46,81,2025-10-24,2026-01-13,,
ALERT-2025-00788,CUST-0016,ACC-0040,Watchlist Hit,High,In Progress,Rohit Mehta,T1 Monitoring,17639.53,75,91,2025-10-28,2026-01-27,,
ALERT-2025-00789,CUST-0016,ACC-0041,Cash Intensive,Low,Closed — False Positive,Neha Iyer,T1 Monitoring,36719.24,35,15,2025-10-28,2025-11-12,False Positive,2025-11-07
ALERT-2025-00790,CUST-0016,ACC-0040,Rapid Movement,High,Escalated - SAR,Cassian Jude,T2 Investigations,51843.36,96,384,2025-02-23,2026-03-14,,
ALERT-2025-00791,CUST-0016,ACC-0040,Cash Intensive,Medium,In Progress,Priya Nair,T1 Monitoring,25771.63,49,83,2025-11-03,2026-01-25,,
ALERT-2025-00792,CUST-0016,ACC-0041,Cash Intensive,Low,Closed — False Positive,Rohit Mehta,T1 Monitoring,23643.99,33,15,2025-10-30,2025-11-14,False Positive,2025-11-11
ALERT-2025-00793,CUST-0016,ACC-0040,Cash Intensive,Low,Closed — False Positive,Rohit Mehta,T1 Monitoring,39202.33,24,15,2025-10-31,2025-11-15,False Positive,2025-11-04
ALERT-2025-00794,CUST-0016,ACC-0042,Rapid Movement,High,Escalated - L2,Olivia Brown,T2 Investigations,36807.53,98,323,2025-03-19,2026-02-05,,
ALERT-2025-00795,CUST-0016,ACC-0040,Watchlist Hit,Medium,Closed — False Positive,Rohit Mehta,T1 Monitoring,33598.67,61,7,2025-10-31,2025-11-07,False Positive,2025-11-02
ALERT-2025-00796,CUST-0016,ACC-0041,Cash Intensive,Medium,In Progress,Neha Iyer,T1 Monitoring,30782.13,48,90,2025-11-09,2026-02-07,,
ALERT-2025-00797,CUST-0016,ACC-0040,Cash Intensive,Medium,In Progress,Vikram Sinha,T1 Monitoring,34562.23,64,92,2026-01-29,2026-05-01,,
ALERT-2025-00798,CUST-0016,ACC-0040,Rapid Movement,Medium,In Progress,Arjun Sharma,T1 Monitoring,33240.85,62,111,2025-10-16,2026-02-04,,
ALERT-2025-00799,CUST-0016,ACC-0041,Cash Intensive,Low,Closed — False Positive,Robert Wright,T1 Monitoring,28429.23,39,15,2025-11-02,2025-11-17,False Positive,2025-11-12
ALERT-2025-00800,CUST-0016,ACC-0040,Cash Intensive,Low,Closed — False Positive,Rohit Mehta,T1 Monitoring,32203.47,28,15,2025-11-02,2025-11-17,False Positive,2025-11-04
ALERT-2025-00801,CUST-0016,ACC-0041,Cash Intensive,Low,Closed — False Positive,Priya Nair,T1 Monitoring,23260.79,31,15,2025-11-02,2025-11-17,False Positive,2025-11-11
ALERT-2025-00802,CUST-0016,ACC-0042,Rapid Movement,Medium,Closed — False Positive,Robert Wright,T1 Monitoring,245365.84,49,7,2025-11-02,2025-11-09,False Positive,2025-11-08
ALERT-2025-00803,CUST-0016,ACC-0040,Rapid Movement,Medium,In Progress,Vikram Sinha,T1 Monitoring,32104.19,55,81,2025-10-25,2026-01-14,,
ALERT-2025-00804,CUST-0016,ACC-0042,Rapid Movement,Medium,Closed — False Positive,Arjun Sharma,T1 Monitoring,30760.61,42,7,2025-11-03,2025-11-10,False Positive,2025-11-07
ALERT-2025-00805,CUST-0016,ACC-0040,Watchlist Hit,High,Escalated - SAR,Cassian Jude,T2 Investigations,81457.33,87,317,2025-03-12,2026-01-23,,
ALERT-2025-00806,CUST-0016,ACC-0040,Cash Intensive,Medium,In Progress,Neha Iyer,T1 Monitoring,28362.91,46,74,2025-11-26,2026-02-08,,
ALERT-2025-00807,CUST-0016,ACC-0041,Cash Intensive,High,Escalated - L2,Cassian Jude,T2 Investigations,39141.97,79,321,2025-03-26,2026-02-10,,
ALERT-2025-00808,CUST-0016,ACC-0040,Cash Intensive,Low,Closed — False Positive,Arjun Sharma,T1 Monitoring,27611.23,18,15,2025-11-03,2025-11-18,False Positive,2025-11-06
ALERT-2025-00809,CUST-0016,ACC-0041,Cash Intensive,Medium,In Progress,Rohit Mehta,T1 Monitoring,23023.83,50,147,2025-09-26,2026-02-20,,
ALERT-2025-00810,CUST-0016,ACC-0040,Cash Intensive,Medium,Not Started,Rohit Mehta,T1 Monitoring,19824.81,50,68,2026-01-06,2026-03-15,,
ALERT-2025-00811,CUST-0016,ACC-0040,Rapid Movement,Medium,Closed — False Positive,Rohit Mehta,T1 Monitoring,30117.80,61,7,2025-11-04,2025-11-11,False Positive,2025-11-07
ALERT-2025-00812,CUST-0016,ACC-0041,Cash Intensive,Low,Completed,Rohit Mehta,T1 Monitoring,33257.96,28,15,2025-11-05,2025-11-20,Resolved,2025-11-12
ALERT-2025-00813,CUST-0016,ACC-0040,Cash Intensive,Low,Closed — False Positive,Vikram Sinha,T1 Monitoring,39199.11,25,15,2025-11-05,2025-11-20,False Positive,2025-11-08
ALERT-2025-00814,CUST-0016,ACC-0041,Cash Intensive,Low,Closed — False Positive,Vikram Sinha,T1 Monitoring,39517.18,23,15,2025-11-05,2025-11-20,False Positive,2025-11-14
ALERT-2025-00815,CUST-0016,ACC-0040,Cash Intensive,Low,Closed — False Positive,Arjun Sharma,T1 Monitoring,32114.25,26,15,2025-11-05,2025-11-20,False Positive,2025-11-18
ALERT-2025-00816,CUST-0016,ACC-0040,Watchlist Hit,Medium,Closed — False Positive,Arjun Sharma,T1 Monitoring,74570.86,55,7,2025-11-06,2025-11-13,False Positive,2025-11-08
ALERT-2025-00817,CUST-0016,ACC-0042,Rapid Movement,Medium,In Progress,Rohit Mehta,T1 Monitoring,30054.74,68,150,2025-04-22,2025-09-22,,
ALERT-2025-00818,CUST-0016,ACC-0040,Rapid Movement,Medium,Closed — False Positive,Vikram Sinha,T1 Monitoring,30372.58,58,7,2025-11-06,2025-11-13,False Positive,2025-11-07
ALERT-2025-00819,CUST-0016,ACC-0041,Cash Intensive,Medium,Not Started,Priya Nair,T1 Monitoring,25257.74,47,94,2025-12-09,2026-03-13,,
ALERT-2025-00820,CUST-0016,ACC-0042,Rapid Movement,High,Escalated - L2,Hannah Louise,T2 Investigations,40158.98,87,318,2025-06-10,2026-04-24,,
ALERT-2025-00821,CUST-0016,ACC-0040,Rapid Movement,Medium,Closed — False Positive,Neha Iyer,T1 Monitoring,30006.51,47,7,2025-11-06,2025-11-13,False Positive,2025-11-08
ALERT-2025-00822,CUST-0016,ACC-0040,Watchlist Hit,High,In Progress,Priya Nair,T1 Monitoring,8605.17,99,123,2025-09-22,2026-01-23,,
ALERT-2025-00823,CUST-0016,ACC-0040,Cash Intensive,Low,Closed — False Positive,Vikram Sinha,T1 Monitoring,42170.05,34,15,2025-11-07,2025-11-22,False Positive,2025-11-16
ALERT-2025-00824,CUST-0016,ACC-0042,Rapid Movement,Medium,Not Started,Neha Iyer,T1 Monitoring,30007.22,61,72,2026-02-05,2026-04-18,,
ALERT-2025-00825,CUST-0016,ACC-0041,Cash Intensive,Low,Closed — False Positive,Robert Wright,T1 Monitoring,21188.85,35,15,2025-11-08,2025-11-23,False Positive,2025-11-18
ALERT-2025-00826,CUST-0016,ACC-0040,Rapid Movement,Medium,Not Started,Vikram Sinha,T1 Monitoring,345869.75,63,103,2026-01-11,2026-04-24,,
ALERT-2025-00827,CUST-0016,ACC-0040,Cash Intensive,Medium,In Progress,Priya Nair,T1 Monitoring,26425.86,45,91,2025-11-25,2026-02-24,,
ALERT-2025-00828,CUST-0016,ACC-0041,Cash Intensive,Low,Closed — False Positive,Rohit Mehta,T1 Monitoring,26049.56,26,15,2025-11-09,2025-11-24,False Positive,2025-11-17
ALERT-2025-00829,CUST-0016,ACC-0040,Cash Intensive,Medium,Not Started,Vikram Sinha,T1 Monitoring,40710.02,62,71,2025-11-10,2026-01-20,,
ALERT-2025-00830,CUST-0016,ACC-0041,Cash Intensive,Low,Closed — False Positive,Priya Nair,T1 Monitoring,23959.59,24,15,2025-11-09,2025-11-24,False Positive,2025-11-17
ALERT-2025-00831,CUST-0016,ACC-0040,Cash Intensive,Medium,Not Started,Rohit Mehta,T1 Monitoring,24635.43,58,71,2026-02-03,2026-04-15,,
ALERT-2025-00832,CUST-0016,ACC-0041,Cash Intensive,Low,Closed — False Positive,Rohit Mehta,T1 Monitoring,18356.22,22,15,2025-11-10,2025-11-25,False Positive,2025-11-14
ALERT-2025-00833,CUST-0016,ACC-0040,Cash Intensive,Low,Closed — False Positive,Priya Nair,T1 Monitoring,42631.72,25,15,2025-11-11,2025-11-26,False Positive,2025-11-21
ALERT-2025-00834,CUST-0016,ACC-0041,Cash Intensive,High,Escalated - L2,Hannah Louise,T2 Investigations,40965.32,81,393,2024-12-16,2026-01-13,,
ALERT-2025-00835,CUST-0016,ACC-0042,Rapid Movement,Medium,Not Started,Robert Wright,T1 Monitoring,51145.56,60,69,2025-12-26,2026-03-05,,
ALERT-2025-00836,CUST-0016,ACC-0040,Rapid Movement,Medium,Not Started,Vikram Sinha,T1 Monitoring,87685.77,41,77,2026-01-08,2026-03-26,,
ALERT-2025-00837,CUST-0016,ACC-0040,Cash Intensive,High,Escalated - L2,Hannah Louise,T2 Investigations,44226.37,97,316,2025-04-19,2026-03-01,,
ALERT-2025-00838,CUST-0016,ACC-0042,Rapid Movement,Medium,Unassigned,,,80419.87,59,128,2025-10-03,2026-02-08,,
ALERT-2025-00839,CUST-0016,ACC-0041,Cash Intensive,Medium,In Progress,Neha Iyer,T1 Monitoring,26245.10,67,79,2025-10-27,2026-01-14,,
ALERT-2025-00840,CUST-0016,ACC-0040,Cash Intensive,Low,Closed — False Positive,Arjun Sharma,T1 Monitoring,34869.16,33,15,2025-11-12,2025-11-27,False Positive,2025-11-12
ALERT-2025-00841,CUST-0016,ACC-0041,Cash Intensive,Medium,Not Started,Neha Iyer,T1 Monitoring,22345.00,49,63,2025-12-19,2026-02-20,,
ALERT-2025-00842,CUST-0016,ACC-0040,Cash Intensive,Medium,Unassigned,,,26588.08,50,119,2025-09-14,2026-01-11,,
ALERT-2025-00843,CUST-0016,ACC-0041,Cash Intensive,Medium,Unassigned,,,19682.64,40,77,2025-11-28,2026-02-13,,
ALERT-2025-00844,CUST-0016,ACC-0040,Cash Intensive,Medium,Not Started,Vikram Sinha,T1 Monitoring,19942.55,40,82,2025-12-27,2026-03-19,,
ALERT-2025-00845,CUST-0016,ACC-0041,Cash Intensive,Low,Closed — False Positive,Vikram Sinha,T1 Monitoring,42649.72,33,15,2025-11-13,2025-11-28,False Positive,2025-11-15
ALERT-2025-00846,CUST-0016,ACC-0040,Watchlist Hit,Medium,Closed — False Positive,Arjun Sharma,T1 Monitoring,55369.68,67,7,2025-11-13,2025-11-20,False Positive,2025-11-14
ALERT-2025-00847,CUST-0016,ACC-0040,Cash Intensive,Medium,In Progress,Arjun Sharma,T1 Monitoring,31054.33,47,79,2026-02-17,2026-05-07,,
ALERT-2025-00848,CUST-0016,ACC-0041,Cash Intensive,Medium,Not Started,Priya Nair,T1 Monitoring,27901.32,69,93,2025-10-14,2026-01-15,,
ALERT-2025-00849,CUST-0016,ACC-0040,Cash Intensive,Medium,Not Started,Priya Nair,T1 Monitoring,18978.27,59,61,2025-12-07,2026-02-06,,
ALERT-2025-00850,CUST-0016,ACC-0040,Rapid Movement,Medium,Closed — False Positive,Arjun Sharma,T1 Monitoring,87978.51,52,7,2025-11-16,2025-11-23,False Positive,2025-11-20
ALERT-2025-00851,CUST-0016,ACC-0040,Watchlist Hit,High,Escalated - SAR,Hannah Louise,T2 Investigations,92261.90,95,378,2025-05-18,2026-05-31,,
ALERT-2025-00852,CUST-0016,ACC-0041,Cash Intensive,Medium,Not Started,Robert Wright,T1 Monitoring,44864.31,58,86,2025-12-02,2026-02-26,,
ALERT-2025-00853,CUST-0016,ACC-0040,Cash Intensive,High,Escalated - L2,Hannah Louise,T2 Investigations,40690.55,79,391,2025-01-24,2026-02-19,,
ALERT-2025-00854,CUST-0016,ACC-0040,Watchlist Hit,Medium,Closed — False Positive,Neha Iyer,T1 Monitoring,10601.40,65,7,2025-11-16,2025-11-23,False Positive,2025-11-17
ALERT-2025-00855,CUST-0016,ACC-0041,Cash Intensive,Low,Closed — False Positive,Neha Iyer,T1 Monitoring,19719.93,17,15,2025-11-16,2025-12-01,False Positive,2025-11-23
ALERT-2025-00856,CUST-0017,ACC-0046,Rapid Movement,Medium,In Progress,Robert Wright,T1 Monitoring,53436.97,51,57,2025-12-19,2026-02-14,,
ALERT-2025-00857,CUST-0017,ACC-0044,Watchlist Hit,Medium,Closed — False Positive,Priya Nair,T1 Monitoring,68789.16,64,7,2025-11-17,2025-11-24,False Positive,2025-11-19
ALERT-2025-00858,CUST-0017,ACC-0047,Watchlist Hit,Medium,Not Started,Robert Wright,T1 Monitoring,9386.07,45,76,2025-11-22,2026-02-06,,
ALERT-2025-00859,CUST-0017,ACC-0044,Watchlist Hit,Medium,Closed — False Positive,Neha Iyer,T1 Monitoring,75567.52,57,7,2025-11-17,2025-11-24,False Positive,2025-11-18
ALERT-2025-00860,CUST-0017,ACC-0044,Cash Intensive,Medium,Not Started,Rohit Mehta,T1 Monitoring,39320.06,69,102,2025-11-10,2026-02-20,,
ALERT-2025-00861,CUST-0017,ACC-0044,Rapid Movement,Medium,Closed — False Positive,Arjun Sharma,T1 Monitoring,87211.12,53,7,2025-11-19,2025-11-26,False Positive,2025-11-21
ALERT-2025-00862,CUST-0017,ACC-0046,Rapid Movement,High,Escalated - SAR,Hannah Louise,T2 Investigations,409437.77,80,368,2025-04-25,2026-04-28,,
ALERT-2025-00863,CUST-0017,ACC-0044,Rapid Movement,Medium,In Progress,Arjun Sharma,T1 Monitoring,85745.26,41,56,2026-03-08,2026-05-03,,
ALERT-2025-00864,CUST-0017,ACC-0046,Rapid Movement,Medium,Closed — False Positive,Neha Iyer,T1 Monitoring,44390.32,43,7,2025-11-19,2025-11-26,False Positive,2025-11-23
ALERT-2025-00865,CUST-0017,ACC-0044,Rapid Movement,Medium,Closed — False Positive,Priya Nair,T1 Monitoring,60924.13,61,7,2025-11-19,2025-11-26,False Positive,2025-11-22
ALERT-2025-00866,CUST-0017,ACC-0044,High Risk Country,Medium,Closed — False Positive,Neha Iyer,T1 Monitoring,75164.02,53,7,2025-11-19,2025-11-26,False Positive,2025-11-22
ALERT-2025-00867,CUST-0017,ACC-0046,Rapid Movement,Medium,In Progress,Rohit Mehta,T1 Monitoring,56143.82,57,85,2025-10-22,2026-01-15,,
ALERT-2025-00868,CUST-0017,ACC-0044,Rapid Movement,Medium,Unassigned,,,261452.93,43,71,2025-11-04,2026-01-14,,
ALERT-2025-00869,CUST-0017,ACC-0046,Rapid Movement,Medium,Not Started,Priya Nair,T1 Monitoring,60096.07,62,84,2026-01-26,2026-04-20,,
ALERT-2025-00870,CUST-0017,ACC-0047,Watchlist Hit,Medium,Closed — False Positive,Priya Nair,T1 Monitoring,27842.84,60,7,2025-11-20,2025-11-27,False Positive,2025-11-21
ALERT-2025-00871,CUST-0017,ACC-0044,Watchlist Hit,Medium,Not Started,Neha Iyer,T1 Monitoring,71714.53,53,63,2026-02-01,2026-04-05,,
ALERT-2025-00872,CUST-0017,ACC-0044,Rapid Movement,Medium,Closed — False Positive,Priya Nair,T1 Monitoring,47847.10,43,7,2025-11-21,2025-11-28,False Positive,2025-11-25
ALERT-2025-00873,CUST-0017,ACC-0046,Rapid Movement,High,Escalated - SAR,Olivia Brown,T2 Investigations,84771.36,98,312,2025-04-09,2026-02-15,,
ALERT-2025-00874,CUST-0017,ACC-0044,Rapid Movement,Medium,Completed,Robert Wright,T1 Monitoring,30113.28,58,7,2025-11-22,2025-11-29,Resolved,2025-11-12
ALERT-2025-00875,CUST-0017,ACC-0046,Rapid Movement,Medium,Closed — False Positive,Robert Wright,T1 Monitoring,30130.78,65,7,2025-11-22,2025-11-29,False Positive,2025-11-24
ALERT-2025-00876,CUST-0017,ACC-0044,Rapid Movement,High,Escalated - SAR,Cassian Jude,T2 Investigations,59350.02,99,314,2025-04-29,2026-03-09,,
ALERT-2025-00877,CUST-0017,ACC-0046,Rapid Movement,Medium,Not Started,Priya Nair,T1 Monitoring,30181.66,54,84,2025-12-03,2026-02-25,,
ALERT-2025-00878,CUST-0017,ACC-0047,Watchlist Hit,High,Completed,Arjun Sharma,T1 Monitoring,28088.62,88,319,2025-03-06,2026-01-19,Resolved,2026-01-02
ALERT-2025-00879,CUST-0017,ACC-0044,Rapid Movement,High,Escalated - SAR,Marie Davis,T2 Investigations,75038.99,98,361,2025-02-02,2026-01-29,,
ALERT-2025-00880,CUST-0017,ACC-0044,Watchlist Hit,High,In Progress,Rohit Mehta,T1 Monitoring,73261.94,82,68,2025-11-26,2026-02-02,,
ALERT-2025-00881,CUST-0017,ACC-0047,Watchlist Hit,High,Escalated - SAR,Olivia Brown,T2 Investigations,42071.03,98,321,2025-02-27,2026-01-14,,
ALERT-2025-00882,CUST-0017,ACC-0046,Rapid Movement,Medium,Closed — False Positive,Robert Wright,T1 Monitoring,30082.21,66,7,2025-11-23,2025-11-30,False Positive,2025-11-24
ALERT-2025-00883,CUST-0017,ACC-0044,Rapid Movement,High,Completed,Vikram Sinha,T1 Monitoring,39559.14,79,311,2025-03-08,2026-01-13,Resolved,2026-01-04
ALERT-2025-00884,CUST-0017,ACC-0046,Rapid Movement,Medium,In Progress,Neha Iyer,T1 Monitoring,416827.01,42,76,2026-03-15,2026-05-30,,
ALERT-2025-00885,CUST-0017,ACC-0044,Watchlist Hit,Medium,Unassigned,,,65934.16,40,54,2025-12-24,2026-02-16,,
ALERT-2025-00886,CUST-0017,ACC-0044,Rapid Movement,Medium,Closed — False Positive,Robert Wright,T1 Monitoring,39878.67,52,7,2025-11-25,2025-12-02,False Positive,2025-11-30
ALERT-2025-00887,CUST-0017,ACC-0047,High Risk Country,Medium,In Progress,Arjun Sharma,T1 Monitoring,40973.94,59,55,2025-12-03,2026-01-27,,
ALERT-2025-00888,CUST-0017,ACC-0046,Rapid Movement,Medium,In Progress,Rohit Mehta,T1 Monitoring,78918.62,46,56,2026-03-24,2026-05-19,,
ALERT-2025-00889,CUST-0017,ACC-0044,Rapid Movement,Medium,Unassigned,,,86329.01,40,56,2025-12-01,2026-01-26,,
ALERT-2025-00890,CUST-0017,ACC-0046,Rapid Movement,Medium,Unassigned,,,89121.43,48,71,2025-11-02,2026-01-12,,
ALERT-2025-00891,CUST-0017,ACC-0045,Cash Intensive,Medium,In Progress,Robert Wright,T1 Monitoring,27377.73,45,46,2025-12-01,2026-01-16,,
ALERT-2025-00892,CUST-0017,ACC-0047,Watchlist Hit,Medium,Not Started,Neha Iyer,T1 Monitoring,83555.93,67,111,2025-11-14,2026-03-05,,
ALERT-2025-00893,CUST-0017,ACC-0044,Rapid Movement,Medium,In Progress,Neha Iyer,T1 Monitoring,88197.56,41,68,2026-03-05,2026-05-12,,
ALERT-2025-00894,CUST-0017,ACC-0046,Rapid Movement,High,Completed,Neha Iyer,T1 Monitoring,33389.94,89,388,2025-03-08,2026-03-31,Resolved,2026-03-12
ALERT-2025-00895,CUST-0017,ACC-0044,Watchlist Hit,Medium,Closed — False Positive,Neha Iyer,T1 Monitoring,67841.67,57,7,2025-11-27,2025-12-04,False Positive,2025-11-28
ALERT-2025-00896,CUST-0017,ACC-0044,Rapid Movement,Medium,Not Started,Rohit Mehta,T1 Monitoring,222602.41,48,66,2026-01-14,2026-03-21,,
ALERT-2025-00897,CUST-0017,ACC-0046,Rapid Movement,Medium,Closed — False Positive,Arjun Sharma,T1 Monitoring,33956.46,63,7,2025-11-29,2025-12-06,False Positive,2025-11-29
ALERT-2025-00898,CUST-0017,ACC-0047,Watchlist Hit,Medium,Not Started,Robert Wright,T1 Monitoring,18922.40,68,61,2025-11-16,2026-01-16,,
ALERT-2025-00899,CUST-0017,ACC-0044,Watchlist Hit,Medium,Closed — False Positive,Vikram Sinha,T1 Monitoring,23224.18,42,7,2025-11-30,2025-12-07,False Positive,2025-12-03
ALERT-2025-00900,CUST-0017,ACC-0047,Watchlist Hit,Medium,Not Started,Vikram Sinha,T1 Monitoring,18228.09,44,73,2025-12-16,2026-02-27,,
ALERT-2025-00901,CUST-0017,ACC-0044,Rapid Movement,Medium,Not Started,Rohit Mehta,T1 Monitoring,31549.81,56,66,2026-02-02,2026-04-09,,
ALERT-2025-00902,CUST-0017,ACC-0044,Watchlist Hit,Medium,Not Started,Robert Wright,T1 Monitoring,44198.87,66,83,2026-02-20,2026-05-14,,
ALERT-2025-00903,CUST-0017,ACC-0046,Rapid Movement,Medium,Closed — False Positive,Rohit Mehta,T1 Monitoring,33549.00,65,7,2025-11-30,2025-12-07,False Positive,2025-12-04
ALERT-2025-00904,CUST-0017,ACC-0047,Watchlist Hit,Medium,Closed — False Positive,Priya Nair,T1 Monitoring,67223.50,67,7,2025-12-01,2025-12-08,False Positive,2025-12-04
ALERT-2025-00905,CUST-0017,ACC-0044,Watchlist Hit,Medium,Not Started,Vikram Sinha,T1 Monitoring,35183.68,40,49,2026-01-31,2026-03-21,,
ALERT-2025-00906,CUST-0017,ACC-0044,Cash Intensive,Low,Closed — False Positive,Neha Iyer,T1 Monitoring,22373.54,37,15,2025-12-02,2025-12-17,False Positive,2025-12-05
ALERT-2025-00907,CUST-0017,ACC-0044,Rapid Movement,Medium,Closed — False Positive,Vikram Sinha,T1 Monitoring,30239.58,65,7,2025-12-02,2025-12-09,False Positive,2025-12-03
ALERT-2025-00908,CUST-0017,ACC-0046,Rapid Movement,Low,Closed — False Positive,Neha Iyer,T1 Monitoring,30806.10,33,15,2025-12-02,2025-12-17,False Positive,2025-12-04
ALERT-2025-00909,CUST-0017,ACC-0047,Watchlist Hit,Medium,Unassigned,,,53200.66,47,49,2026-03-18,2026-05-06,,
ALERT-2025-00910,CUST-0017,ACC-0044,Rapid Movement,Low,Closed — False Positive,Vikram Sinha,T1 Monitoring,30348.23,15,15,2025-12-03,2025-12-18,False Positive,2025-12-13
ALERT-2025-00911,CUST-0017,ACC-0046,Rapid Movement,High,Escalated - L2,Cassian Jude,T2 Investigations,32748.13,79,356,2025-02-02,2026-01-24,,
ALERT-2025-00912,CUST-0017,ACC-0045,Cash Intensive,Medium,Not Started,Arjun Sharma,T1 Monitoring,41625.33,53,106,2026-02-01,2026-05-18,,
ALERT-2025-00913,CUST-0017,ACC-0044,Rapid Movement,Medium,Not Started,Vikram Sinha,T1 Monitoring,17729.05,52,98,2025-10-20,2026-01-26,,
ALERT-2025-00914,CUST-0017,ACC-0046,Rapid Movement,Low,Closed — False Positive,Arjun Sharma,T1 Monitoring,399136.15,25,15,2025-12-04,2025-12-19,False Positive,2025-12-18
ALERT-2025-00915,CUST-0017,ACC-0044,High Risk Country,High,Completed,Arjun Sharma,T1 Monitoring,53991.88,92,330,2025-03-08,2026-02-01,Resolved,2026-01-24
ALERT-2025-00916,CUST-0017,ACC-0044,Watchlist Hit,Medium,Closed — False Positive,Arjun Sharma,T1 Monitoring,23597.76,44,7,2025-12-04,2025-12-11,False Positive,2025-12-04
ALERT-2025-00917,CUST-0017,ACC-0047,Watchlist Hit,Medium,Closed — False Positive,Priya Nair,T1 Monitoring,63332.58,40,7,2025-12-05,2025-12-12,False Positive,2025-12-11
ALERT-2025-00918,CUST-0017,ACC-0044,Rapid Movement,Low,Closed — False Positive,Vikram Sinha,T1 Monitoring,43960.64,21,15,2025-12-05,2025-12-20,False Positive,2025-12-13
ALERT-2025-00919,CUST-0017,ACC-0046,Rapid Movement,High,Escalated - SAR,Cassian Jude,T2 Investigations,30830.12,82,346,2025-01-30,2026-01-11,,
ALERT-2025-00920,CUST-0017,ACC-0044,Rapid Movement,Low,Closed — False Positive,Vikram Sinha,T1 Monitoring,38189.19,19,15,2025-12-05,2025-12-20,False Positive,2025-12-10
ALERT-2025-00921,CUST-0017,ACC-0044,Watchlist Hit,Medium,Closed — False Positive,Arjun Sharma,T1 Monitoring,85529.40,55,7,2025-12-05,2025-12-12,False Positive,2025-12-06
ALERT-2025-00922,CUST-0017,ACC-0047,Watchlist Hit,Medium,Closed — False Positive,Neha Iyer,T1 Monitoring,14501.20,51,7,2025-12-06,2025-12-13,False Positive,2025-12-09
ALERT-2025-00923,CUST-0017,ACC-0044,Cash Intensive,Medium,Unassigned,,,25594.08,60,56,2025-12-02,2026-01-27,,
ALERT-2025-00924,CUST-0017,ACC-0046,Rapid Movement,Low,Closed — False Positive,Rohit Mehta,T1 Monitoring,57920.75,38,15,2025-12-07,2025-12-22,False Positive,2025-12-13
ALERT-2025-00925,CUST-0017,ACC-0044,Rapid Movement,Low,Closed — False Positive,Vikram Sinha,T1 Monitoring,52186.53,18,15,2025-12-07,2025-12-22,False Positive,2025-12-21
ALERT-2025-00926,CUST-0017,ACC-0044,Watchlist Hit,High,In Progress,Arjun Sharma,T1 Monitoring,28311.00,94,53,2025-11-19,2026-01-11,,
ALERT-2025-00927,CUST-0017,ACC-0046,Rapid Movement,Low,Closed — False Positive,Robert Wright,T1 Monitoring,88173.63,21,15,2025-12-08,2025-12-23,False Positive,2025-12-20
ALERT-2025-00928,CUST-0017,ACC-0047,Watchlist Hit,High,Escalated - L2,Hannah Louise,T2 Investigations,62839.47,84,388,2025-03-28,2026-04-20,,
ALERT-2025-00929,CUST-0017,ACC-0044,Rapid Movement,High,Completed,Robert Wright,T1 Monitoring,487258.72,89,315,2025-03-08,2026-01-17,Resolved,2025-12-30
ALERT-2025-00930,CUST-0017,ACC-0047,High Risk Country,High,Escalated - L2,Marie Davis,T2 Investigations,57939.60,88,338,2025-04-23,2026-03-27,,
ALERT-2025-00931,CUST-0017,ACC-0044,High Risk Country,Medium,Closed — False Positive,Neha Iyer,T1 Monitoring,59343.55,58,7,2025-12-08,2025-12-15,False Positive,2025-12-10
ALERT-2025-00932,CUST-0017,ACC-0046,Rapid Movement,High,Escalated - SAR,Olivia Brown,T2 Investigations,45379.22,94,343,2025-03-16,2026-02-22,,
ALERT-2025-00933,CUST-0017,ACC-0044,Watchlist Hit,Medium,Closed — False Positive,Vikram Sinha,T1 Monitoring,36858.88,48,7,2025-12-09,2025-12-16,False Positive,2025-12-12
ALERT-2025-00934,CUST-0017,ACC-0044,Rapid Movement,Low,Closed — False Positive,Rohit Mehta,T1 Monitoring,50568.93,24,15,2025-12-09,2025-12-24,False Positive,2025-12-10
ALERT-2025-00935,CUST-0017,ACC-0046,Rapid Movement,Low,Closed — False Positive,Arjun Sharma,T1 Monitoring,42663.66,18,15,2025-12-09,2025-12-24,False Positive,2025-12-20
ALERT-2025-00936,CUST-0018,ACC-0048,Watchlist Hit,Medium,Closed — False Positive,Priya Nair,T1 Monitoring,60144.67,49,7,2025-12-10,2025-12-17,False Positive,2025-12-15
ALERT-2025-00937,CUST-0018,ACC-0048,Structuring,Medium,Not Started,Robert Wright,T1 Monitoring,8666.45,65,49,2025-12-06,2026-01-24,,
ALERT-2025-00938,CUST-0018,ACC-0048,High Risk Country,Medium,Closed — False Positive,Arjun Sharma,T1 Monitoring,69580.31,47,7,2025-12-13,2025-12-20,False Positive,2025-12-13
ALERT-2025-00939,CUST-0018,ACC-0048,High Risk Country,Medium,Closed — False Positive,Arjun Sharma,T1 Monitoring,45359.81,69,7,2025-12-14,2025-12-21,False Positive,2025-12-20
ALERT-2025-00940,CUST-0018,ACC-0049,Structuring,Medium,In Progress,Robert Wright,T1 Monitoring,8746.68,67,37,2025-12-23,2026-01-29,,
